sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message,commit_timestamp
c216cf551dcbd2de1da1b9fe8a7e179b76827753,False,1,3,23,18,7.666666666666667,8,15,7,0.5,1.0,0.5,7602,1206,317,8,"caddyhttp: Allow matching Transfer-Encoding, add to access logs (#6629)

* caddyhttp: Allow matching Transfer-Encoding

* Log transfer_encoding on the request

---------

Co-authored-by: Matt Holt <mholt@users.noreply.github.com>",1734718594
328fb614f0e9996b184f41d59b7092c21dd9c712,False,1,1,4,4,4.0,2,2,0,,,,5667,859,227,1,reverseproxy: Only handle websocket protocol (#6740),1733941025
bcaa8aaf114629031d10dcef0ca7680ae8163e32,False,1,1,30,30,30.0,5,27,22,0.7272727272727273,0.0,0.5454545454545454,2122,355,93,8,"encode: write status immediate for success response for CONNECT requests (#6738)

* encode: write status immediate for success response for CONNECT requests

* fix compile

* fix test

* fix lint

* treat first write and flush for encode response writer to CONNECT request as success if status is not set explicitly",1733940901
d0123bd760f6c140f3b935159a55ba64899c84f8,False,1,1,1,1,1.0,0,1,1,1.0,1.0,1.0,3053,497,104,1,fileserver: Fix policy `Validate()` oversight (#6727),1733338918
b116dcea3d022cd2b060a978c499ac17e5d0a2e1,False,1,3,27,14,9.0,11,30,19,0.0,0.42105263157894735,1.0,4930,811,190,4,"caddyhttp: Add `{?query}` placeholder (#6714)

* caddyhttp: Add `{prefixed_query}` placeholder

* fastcgi: Preserve query during canonical redirect

* Use orig_uri instead for the redirect, shorter Caddyfile shortcut",1733144798
b129ed6be88e40667a843bfab74abb3e5239bc8f,False,1,2,133,91,66.5,51,353,302,0.0,0.0,0.0,12534,1772,583,5,"httpcaddyfile: Fixes for `prefer_wildcard` mode (#6636)

* httpcaddyfile: Fixes for prefer_wildcard mode

The wildcard hosts need to be collected first, then considered after, because there's no guarantee that all non-wildcards will appear after all wildcards when looping. Also we should not add a domain to Skip if it doesn't qualify for TLS anyway.

* Alternate solution by avoiding adding APs altogether if covered by wildcard",1730308152
d13258423dda01fa48943b203ba8074428c776e4,False,1,1,4,4,4.0,0,4,4,0.0,0.0,1.0,1424,240,64,3,"vars: Make nil values act as empty string instead of `""<nil>""` (#6174)",1711041713
5823eccf99d9fc6b4ffba8a78acfdb59c4ec0c97,False,1,2,6,3,3.0,3,8,5,0.0,0.0,1.0,3749,596,156,2,"rewrite: Don't add / in Caddyfile, do it after replacer (#6662)",1730826931
05cfb121ec3f214c0e45206c188f34bad4d4eb8c,False,1,1,67,67,67.0,34,267,233,0.0,0.0,1.0,819,156,21,1,forwardauth: Skip copying missing response headers (#6608),1730757533
388c7e898c6cbcddd2c59e8a902238a0b4f06857,False,1,6,68,27,11.333333333333334,13,102,89,0.43243243243243246,0.4594594594594595,1.0,21596,3236,795,7,"metrics: move `metrics`  up, outside `servers` (#6606)

* metrics: move `metrics`  up, outside `servers`

This change moves the metrics configuration from per-server level to a single config knob within the `http` app. Enabling `metrics` in any of the configured servers inside `http` enables metrics for all servers.

Fix #6604

Signed-off-by: Mohammed Al Sahaf <msaa1990@gmail.com>

* normalize domain name

---------

Signed-off-by: Mohammed Al Sahaf <msaa1990@gmail.com>",1729266861
9753c4451077d4459ec10cb3df27ab9dc4456290,False,1,1,2,2,2.0,1,24,23,0.0,0.0,1.0,2937,481,102,2,"fileserver: fix try_policy when instantiating file matcher from CEL (#6624)

Co-authored-by: Francis Lavoie <lavofr@gmail.com>",1729433310
48ce47f1d44da485fbbf6be536a0e3822763f313,False,1,2,26,25,13.0,0,26,26,0.8,0.8,0.9,8417,1264,326,3,"reverseproxy: Use correct cases for websocket related headers (#6621)

Co-authored-by: Francis Lavoie <lavofr@gmail.com>",1728637343
ef4e0224a8495fc29847d865087febdee8736e3b,False,1,1,9,9,9.0,4,13,9,0.0,0.0,1.0,3512,563,170,1,caddyfile: Fix comma edgecase in address parsing (#6616),1728592019
f3aead0e4df57716d525f3a25fb11f70bc72b20a,False,1,1,8,8,8.0,2,6,4,1.0,1.0,1.0,1153,182,37,1,"http: ReponseWriter prefer ReadFrom if available (#6565)

Co-authored-by: Matt Holt <mholt@users.noreply.github.com>",1727803143
0e829bc4187e265d1e4ccb1bec24996088acf0a5,False,1,2,18,10,9.0,9,9,0,,,,6045,923,251,2,caddyhttp: Fix listener wrapper regression from #6573 (#6599),1727761641
9dda8fbf846db052243e6ce5ab707650da8c030e,False,1,3,24,9,8.0,0,24,24,0.0,0.0,1.0,1638,271,64,3,caddytls: Give a better error message when given encrypted private keys (#6591),1727265648
7088605cc11c52c2777ab613dfc5c2a9816006e4,False,1,1,61,61,61.0,20,130,110,0.09615384615384616,0.8557692307692307,1.0,2118,322,86,2,"cmd: fix regression in auto-detect of Caddyfile (#6362)

* cmd: fix regression in auto-detect of Caddyfile

Signed-off-by: Mohammed Al Sahaf <msaa1990@gmail.com>

* fix typo

Co-authored-by: Git'Fellow <12234510+solracsf@users.noreply.github.com>

* add tests

* address review comments

---------

Signed-off-by: Mohammed Al Sahaf <msaa1990@gmail.com>
Co-authored-by: Git'Fellow <12234510+solracsf@users.noreply.github.com>",1717328456
21f9c20a04ec5c2ac430daa8e4ba8fbdef67f773,False,1,1,4,4,4.0,2,2,0,,,,1285,203,47,1,rewrite: Avoid panic on bad arg count for `uri` (#6571),1726212123
7cf8376e638948490be3e9eb5c7d58ce2a4b93b3,False,1,1,9,9,9.0,4,5,1,,,,1588,247,63,1,"matchers: fix a regression in #6480 (#6510)

The context may have no replacer",1723446069
b85b6c64690dc75fd3096e452dbf8881456d0da7,False,1,1,3,3,3.0,0,21,21,0.375,0.5,1.0,1817,290,78,1,"replacer: `{file.*}` global placeholder strips trailing newline (#6411)

Co-authored-by: Kanashimia <chad@redpilled.dev>",1723059555
9338741ca79a74247ced86bc26e4994138470852,False,1,1,24,24,24.0,4,24,20,0.5,0.5,0.5,1643,243,61,2,"browse: Exclude symlink target size from total, show arrow on size (#6412)

* fileserver: Exclude symlink target size from total, show arrow on size

* Keep both totals

* Linter doesn't like my spelling :(

* Stop parallelizing tests for now

* Update modules/caddyhttp/fileserver/browse.html

* Minor renamings

---------

Co-authored-by: Matthew Holt <mholt@users.noreply.github.com>",1720357267
f350e001b6319dd8833fbdb31ffb0ccadb2aa2e0,False,1,1,2,2,2.0,1,1,0,0.0,1.0,1.0,2247,361,81,2,reverseproxy: Only log host is up status on change (fixes #6415) (#6419),1720033552
0287009ee5fbe171e7a84f7d5b965992bb5488a7,False,1,1,3,3,3.0,3,8,5,0.0,1.0,1.0,1310,210,12,0,intercept: fix http.intercept.header.* placeholder (#6429),1720017793
c2ccf8690f315aa0ebab930c3aadcc6cd11fc9e9,False,1,1,5,5,5.0,0,5,5,1.0,1.0,1.0,3052,422,115,1,"fileserver: Remove newline characters from precomputed etags (#6394)

* Removed newline characters from precomputed etags

* Update modules/caddyhttp/fileserver/staticfiles.go

---------

Co-authored-by: Matt Holt <mholt@users.noreply.github.com>",1718803630
8e0d3e1ec56cd349f02c9d201234c56373688ddd,False,1,1,12,12,12.0,1,50,49,0.0,0.0,1.0,1089,196,48,1,"logging: set file mode when the file already exist (#6391)

101d3e7 introduced a configuration option to set the log file mode.
This option was not taken into account if the file already exists,
making users having to delete their logs to have new logs created
with the right mode.",1718227066
9be4f194e036dddd4704a851fd15a9682d9e813d,False,1,1,8,8,8.0,4,4,0,,,,1128,179,36,1,caddyhttp: Write header if needed in responseRecorder.WriteResponse (#6380),1717766736
243351b2b19d39790311320c4ba7e1ac1692bbe8,False,1,1,18,18,18.0,14,31,17,1.0,1.0,1.0,2080,316,80,1,"cmd: remove zealous check of Caddyfile auto-detection (#6370)

* cmd: remove zealous check of Caddyfile auto-detection

* add test case

* remove redundant check, add comment

* one more case",1717599435
15faeacb6065d2395a80a6a5f868149744f5de4a,False,1,1,15,15,15.0,3,12,9,0.0,0.0,0.0,2040,307,80,1,"cmd: fix auto-detetction of .caddyfile extension (#6356)

* cmd: fix auto-detetction of .caddyfile extension

Signed-off-by: Mohammed Al Sahaf <msaa1990@gmail.com>

* move conditions around and add clarifying comment

Signed-off-by: Mohammed Al Sahaf <msaa1990@gmail.com>

* reject ambiguous config file name

Signed-off-by: Mohammed Al Sahaf <msaa1990@gmail.com>

---------

Signed-off-by: Mohammed Al Sahaf <msaa1990@gmail.com>",1717300178
db3e19b7b5322fba59068ce9f5c3532aa0c90740,False,1,1,9,9,9.0,3,6,3,,,,1432,256,54,1,"caddytls: fix permission requirement with AutomationPolicy (#6328)

Certificate automation has permission modules that are designed to
prevent inappropriate issuance of unbounded or wildcard certificates.
When an explicit cert manager is used, no additional permission should
be necessary. For example, this should be a valid caddyfile:

    https:// {
      tls {
        get_certificate tailscale
      }
      respond OK
    }

This is accomplished when provisioning an AutomationPolicy by tracking
whether there were explicit managers configured directly on the policy
(in the ManagersRaw field). Only when a number of potentially unsafe
conditions are present AND no explicit cert managers are configured is
an error returned.

The problem arises from the fact that ctx.LoadModule deletes the raw
bytes after loading in order to save memory. The first time an
AutomationPolicy is provisioned, the ManagersRaw field is populated, and
everything is fine.

An AutomationPolicy with no subjects is treated as a special ""catch-all""
policy. App.createAutomationPolicies ensures that this catch-all policy
has an ACME issuer, and then calls its Provision method again because it
may have changed. This second time Provision is called, ManagesRaw is no
longer populated, and the permission check fails because it appears as
though the policy has no explicit managers.

Address this by storing a new boolean on AutomationPolicy recording
whether it had explicit cert managers configured on it.

Also fix an inverted boolean check on this value when setting
failClosed.

Updates #6060
Updates #6229
Updates #6327

Signed-off-by: Will Norris <will@tailscale.com>",1716220139
40c582ce8273bf12b08e8e77df6498bca5f626a6,False,1,1,44,44,44.0,20,72,52,0.5,0.0,1.0,1452,231,51,2,caddyhttp: Fix merging consecutive `client_ip` or `remote_ip` matchers (#6350),1717075937
f6d2c293e752254769efe21c8d06a16ebad4845e,False,1,1,7,7,7.0,1,29,28,0.0,0.88,1.0,3193,512,156,1,caddyfile: Reject global request matchers earlier (#6339),1716516376
335cd2e8a4f2a91cb2c55a6c2e624a4c4ccddb0c,False,1,2,127,73,63.5,50,77,27,0.15,0.15,1.0,7133,1105,277,4,"reverseproxy: Fix active health check header canonicalization, refactor (#5446)",1683321562
e60148ecc39f78214f8fc47d3d94f7099b655f56,False,1,2,126,124,63.0,238,2,-236,0.770949720670391,0.18435754189944134,0.0,5941,955,215,11,"reverseproxy: Pointer to struct when loading modules; remove LazyCertPool (#6307)

* use pointer when loading modules

* change method to pointer type and remove LazyCertPool

* remove lazy pool test

* remove yet another lazy pool test",1715217217
d05d715a006322e6d512f308b4f9543cdf013187,False,1,1,34,34,34.0,14,20,6,0.0,0.0,0.0,2890,458,103,2,reverseproxy: HTTP transport: fix PROXY protocol initialization (#6301),1715047332
feeb6af40334e6826a57a1a83cc62db672b9b023,False,1,2,40,25,20.0,9,73,64,0.9166666666666666,1.0,0.8333333333333334,9587,1414,433,3,httpcaddyfile: Fix expression matcher shortcut in snippets (#6288),1714563785
d129ae6aec6af2182217ee8a235f4df8cd2bbfde,False,1,1,56,56,56.0,11,51,40,0.0,0.0,1.0,3122,490,138,3,"caddytls: Evict internal certs from cache based on issuer (#6266)

* caddytls: Evict internal certs from cache based on issuer

During a config reload, we would keep certs in the cache fi they were used  by the next config. If one config uses InternalIssuer and the other uses a public CA, this behavior is problematic / unintuitive, because there is a big difference between private/public CAs.

This change should ensure that internal issuers are considered when deciding whether to keep or evict from the cache during a reload, by making them distinct from each other and certs from public CAs.

* Make sure new TLS app manages configured certs

* Actually make it work",1714515354
1b9042bcdd03b4edea8447355f970e1c5aff8c10,False,1,2,13,11,6.5,0,13,13,0.0,0.1111111111111111,0.1111111111111111,3778,577,123,2,reverseproxy: handle buffered data during hijack (#6274),1714144158
726a9a8fde60e4d72282b24fb553573fb388607c,False,1,3,61,38,20.333333333333332,22,39,17,0.0,0.0,,7382,1108,193,4,"logging: Fix default access logger (#6251)

* logging: Fix default access logger

* Simplify logic, remove retry without port, reject config with port, docs

* Nil check",1713789187
8f87c5d9938d64942f193a599a6d5472edeb15da,False,1,1,2,2,2.0,1,7,6,,,,2034,305,78,1,"cmd: Only validate config is proper JSON if config slice has data (#6250)

* cmd: fix error when running without config

* ci: add smoke test",1713476412
c6673ad4d8c3253179d697f06aac458e48e56546,False,1,1,2,2,2.0,1,29,28,0.0,1.0,1.0,1982,332,74,1,staticresp: Use the evaluated response body for sniffing JSON content-type (#6249),1713472260
b40cacf5ce8f6a190a002fa44e973f1aa5bac2b0,False,1,2,12,8,6.0,3,9,6,0.4,0.4,0.4,7761,1182,292,5,reverseproxy: Wait for both ends of websocket to close (#6175),1713202657
185ed6fe7c14a88512d7cdcc308477a4f58cca4b,False,1,1,15,15,15.0,5,10,5,0.0,0.0,0.0,2018,305,76,1,"cmd: Assume Caddyfile based on filename prefix and suffix (#5919)

This can be helpful if editors only consider file extensions for certain features.

* added special case support for caddyfile suffix, case insensitive

* Update cmd/main.go

Co-authored-by: Matt Holt <mholt@users.noreply.github.com>

* skip caddyfile adapter for registered file extensions

---------

Co-authored-by: Matt Holt <mholt@users.noreply.github.com>",1712870896
4a0492f3e178c8ab970234b27702c76fedffec5f,False,1,1,27,27,27.0,6,21,15,0.0,0.0,1.0,5841,941,207,1,"admin: Make `Etag` a header, not a trailer (#6208)

* Making eTags a header not a trailer

* Checked the write

* Fixed typo

* Corrected comment

* Added sync Pool

* Changed control flow of buffer reset / putting and changed error code

* Switched from interface{} to any in bufferPool",1712870364
924010cd3d1e0269cd89f3d7531e375ebbf11a3c,False,1,1,26,26,26.0,2,24,22,1.0,1.0,1.0,3732,560,63,2,"caddyhttp: close quic connections when server closes (#6202)

* close quic connections when server closes

* fix lint

* add comment about CloseGracefully",1711734706
db9d16735458be441abcb12b477d9d1fe630687e,False,1,1,12,12,12.0,5,7,2,0.0,0.0,1.0,2440,389,108,1,Added a null check to avoid segfault on rewrite query ops (#6191),1711173094
e7336cc3bfcf60eb775c60509d521e92a5a3b6fe,False,1,1,17,17,17.0,3,18,15,0.8181818181818182,1.0,1.0,1446,235,68,5,replacer: use RWMutex to protect static provider (#6184),1711044918
97a56d860a2254f4d9939746a33698b365d546d6,False,1,3,47,28,15.666666666666666,20,27,7,0.0,0.0,1.0,9441,1504,464,8,caddyhttp: Allow `header` replacement with empty string (#6163),1711042172
63d597c09d542f4344416b821dc742ddb5fda68f,False,1,1,32,32,32.0,7,34,27,1.0,1.0,1.0,3644,551,59,0,"caddyhttp: Accept XFF header values with ports, when parsing client IP (#6183)",1711040065
c93e30454ffcdc135a2fe762c0b1509b8c7f7f14,False,1,1,10,10,10.0,0,10,10,1.0,1.0,1.0,896,150,30,1,"caddyhttp: suppress flushing if the response is being buffered (#6150)

* suppress flushing if the response is being buffered

* fix lint

---------

Co-authored-by: Matt Holt <mholt@users.noreply.github.com>",1710187400
1bd598e90c9beea54a7e5082bdecff1500752bf1,False,1,1,10,10,10.0,5,5,0,,,,1780,309,71,2,"chore: encode: use FlushError instead of Flush (#6168)

Co-authored-by: Francis Lavoie <lavofr@gmail.com>",1710126275
e698ec5139e94de4702ebd7530546e16393638b9,False,1,1,21,21,21.0,15,6,-9,0.0,0.0,0.0,1777,309,71,2,encode: write status immediately when status code is informational (#6164),1710082189
c27425ef5d112bb71e8b7bf4abfb73464fbf869a,False,1,1,1,1,1.0,0,1,1,,,,2207,395,96,0,httpcaddyfile: Keep deprecated `skip_log` in directive order (#6153),1709840041
5a4374bea055c49c9c38b6a7d41e43742c137341,False,1,1,14,14,14.0,4,10,6,1.0,1.0,0.0,2866,389,105,2,"fileserver: Preserve query during canonicalization redirect (#6109)

* fileserver: Preserve query during canonicalization redirect

* Clarify that only a path should be passed",1709704286
2a78c9c5e428549fbb40b57b1bd78cf7746e37e3,False,1,1,2,2,2.0,1,20,19,,,,408,72,6,1,"httpcaddyfile: Allow nameless regexp placeholder shorthand (#6113)

Co-authored-by: Matt Holt <mholt@users.noreply.github.com>",1709681834
e473ae6803a95a8e85ba867d1fa1d205d98b73d8,False,1,1,41,41,41.0,14,27,13,0.0,0.0,0.0,1983,301,74,1,"cmd: Adjust config load logs/errors (#6032)

* cmd: Adjust config load logs/errors

* Update cmd/main.go

Co-authored-by: Matt Holt <mholt@users.noreply.github.com>

---------

Co-authored-by: Matt Holt <mholt@users.noreply.github.com>",1709666790
de4959fe7b7a6a1ab7a7a12462222efe95fbb661,False,1,1,2,2,2.0,1,1,0,,,,301,140,9,1,cmd: fix the output of the `Usage` section (#6138),1709308829
03f703a00e006a1e53a2eaf5f4e33a1b3a5e4237,False,1,2,66,41,33.0,4,139,135,0.5454545454545454,0.5454545454545454,1.0,3310,532,154,8,"caddytls: verifier: caddyfile: re-add Caddyfile support (#6127)

* caddytls: verifier: caddyfile: re-add Caddyfile support

* appease the linter

* caddytls: client_auth: verifier: change namespace to `tls.client_auth.verifier`",1708895628
da6a569e859f4dfbbebfd084060e15d940de8861,False,1,1,14,14,14.0,2,66,64,0.10526315789473684,0.0,1.0,3732,639,167,2,"reverseproxy: cookie should be Secure and SameSite=None when TLS (#6115)

* reverseproxy: cookie should be Secure and SameSite=None when TLS

* Update modules/caddyhttp/reverseproxy/selectionpolicies_test.go

Co-authored-by: Mohammed Al Sahaf <mohammed@caffeinatedwonders.com>

---------

Co-authored-by: Mohammed Al Sahaf <mohammed@caffeinatedwonders.com>",1708717558
8bbf8ec6299de9967eac756510ee1d92d42a5610,False,1,1,12,12,12.0,4,8,4,0.0,0.0,1.0,808,225,68,1,caddyfile: Assert having a space after heredoc marker to simply check (#6117),1708432160
b893c8c5f856ba7399ed05c8de82fa5c8158ff00,False,1,3,75,52,25.0,40,135,95,0.0,0.8409090909090909,1.0,13035,1924,588,9,"caddyfile: Reject directives in the place of site addresses (#6104)

Co-authored-by: Francis Lavoie <lavofr@gmail.com>",1708302168
174c19a9539443e6651eecf23ab86c7fd5d8c293,False,1,3,321,140,107.0,140,181,41,0.07894736842105263,0.0,0.868421052631579,5216,818,194,19,"core: Apply SO_REUSEPORT to UDP sockets (#5725)

* core: Apply SO_REUSEPORT to UDP sockets

For some reason, 10 months ago when I implemented SO_REUSEPORT
for TCP, I didn't realize, or forgot, that it can be used for UDP too. It is a
much better solution than using deadline hacks to reuse a socket, at
least for TCP.

Then https://github.com/mholt/caddy-l4/issues/132 was posted,
in which we see that UDP servers never actually stopped when the
L4 app was stopped. I verified this using this command:

    $ nc -u 127.0.0.1 55353

combined with POSTing configs to the /load admin endpoint (which
alternated between an echo server and a proxy server so I could tell
which config was being used).

I refactored the code to use SO_REUSEPORT for UDP, but of course
we still need graceful reloads on all platforms, not just Unix, so I
also implemented a deadline hack similar to what we used for
TCP before. That implementation for TCP was not perfect, possibly
having a logical (not data) race condition; but for UDP so far it
seems to be working. Verified the same way I verified that SO_REUSEPORT
works.

I think this code is slightly cleaner and I'm fairly confident this code
is effective.

* Check error

* Fix return

* Fix var name

* implement Unwrap interface and clean up

* move unix packet conn to platform specific file

* implement Unwrap for unix packet conn

* Move sharedPacketConn into proper file

* Fix Windows

* move sharedPacketConn and fakeClosePacketConn to proper file

---------

Co-authored-by: Weidi Deng <weidi_deng@icloud.com>",1697516252
2c48dda109d213be0012743d8afb2d1f017ff878,False,1,1,4,4,4.0,2,2,0,,,,3558,539,59,1,caddyhttp: Only attempt to enable full duplex for HTTP/1.x (#6102),1707849938
e7a534d0a311d9fa75b5981879c755281c4c9fba,False,1,2,9,5,4.5,12,42,30,0.7857142857142857,0.75,1.0,2095,473,142,2,"caddyfile: Reject long heredoc markers (#6098)

Co-authored-by: Mohammed Al Sahaf <msaa1990@gmail.com>",1707676214
8c2a72ad07578ceba74ce04a9cdc45f1c6e2faeb,False,1,1,30,30,30.0,43,3,-40,1.0,1.0,0.0,1446,229,49,5,matchers: Drop `forwarded` option from `remote_ip` matcher (#6085),1707318569
c369df5c375685f35f5b9f47f5790124c28258c9,False,1,1,2,2,2.0,1,13,12,0.0,0.0,1.0,1267,244,74,1,caddyfile: Correctly close the heredoc when the closing marker appears immediately (#6062),1706194500
b9c40e711115d35c2809313aeec42ab10fcd6914,False,1,2,114,66,57.0,27,139,112,0.018867924528301886,0.018867924528301886,1.0,4848,777,215,8,"logging: Automatic `wrap` default for `filter` encoder (#5980)

Co-authored-by: Kévin Dunglas <kevin@dunglas.fr>",1706155222
f5344f8caddee53cebe249712ba7803e22abf9f1,False,1,1,4,4,4.0,1,3,2,0.0,1.0,1.0,503,84,14,1,caddyhttp: Fix panic when request missing ClientIPVarKey (#6040),1706057150
ed7e3c906ab7ab8a91b5ce4d4345c46e4a351d2a,False,1,1,27,27,27.0,7,56,49,0.0,0.8571428571428571,1.0,5783,916,247,1,"matchers: `query` now ANDs multiple keys (#6054)

Co-authored-by: Francis Lavoie <lavofr@gmail.com>",1705891004
c0273f1f049aa66e4426023d8e43d68fbdbccbb6,False,1,2,76,74,38.0,1,145,144,0.0,0.5303030303030303,1.0,2041,464,140,2,caddyfile: Add heredoc support to `fmt` command (#6056),1705890289
d9aded016cc2e1ba5d70bf953030be70d2c15681,False,1,1,5,5,5.0,0,47,47,0.0,0.0,1.0,1263,244,73,1,caddyfile: Allow heredoc blank lines (#6051),1705636638
80acf1bf23890697a12e25f84ae2c6520633da6f,False,1,1,2,2,2.0,2,70,68,0.7777777777777778,1.0,1.0,1379,225,68,1,replacer: Fix escaped closing braces (#5995),1705177443
c2d889f85e6941b892f36c5873d3f9a4995191f8,False,1,1,1,1,1.0,0,1,1,0.0,0.0,1.0,4563,782,205,1,httpcaddyfile: Fix redir <to> html (#6001),1704889487
76611fa15079b755ddf3c859ae2ea0ad2123223f,False,1,3,6,2,2.0,3,3,0,,,,2027,333,69,0,"Switch Solaris-derivatives away from listen_unix (#6021)

Solaris 10 and Illumos are missing SO_REUSEPORT. Treat them more like
Windows (i.e. use the listener pool).",1704535760
787f6b257f3ee34431e4f5a9aa33a5399096a78c,False,1,6,20,5,3.3333333333333335,22,23,1,1.0,1.0,1.0,16029,2507,620,6,"chore: check against errors of `io/fs` instead of `os` (#6011)

* chore: replace `os.ErrNotExist` with `fs.ErrNotExist`

* check against permission error from `io/fs` package",1704174535
f976c84d9e5b3fe5b30102e37527062e6c6a2378,False,1,1,28,28,28.0,9,19,10,0.0,0.0,1.0,4387,754,199,1,httpcaddyfile: Fix cert file decoding to load multiple PEM in one file (#5997),1703086641
da7d8cb26d97d8b797732cc0dcb697edffb693cd,False,1,1,5,5,5.0,2,7,5,0.0,0.0,0.0,7998,1137,354,1,"httpcaddyfile: Sort skip_hosts for deterministic JSON (#5990)

* httpcaddyfile: Sort skip_hosts for deterministic JSON

* Update caddyconfig/httpcaddyfile/httptype.go

Co-authored-by: Mohammed Al Sahaf <msaa1990@gmail.com>

* Fix test

* Bah

---------

Co-authored-by: Mohammed Al Sahaf <msaa1990@gmail.com>",1702929292
387545a895ea71ae9f4f4e512dca136f92e45a74,False,1,1,34,34,34.0,11,142,131,0.09322033898305085,0.09322033898305085,0.9745762711864406,919,151,18,2,metrics: Record request metrics on HTTP errors (#5979),1702671240
4de2c1c65e48a68046817bdc074a25c1750fd38d,False,1,1,8,8,8.0,3,5,2,,,,5195,798,206,1,panic when reading from backend failed to propagate stream error (#5952),1700727498
96f638eaada62134c292c766aeec0b71ade20257,False,1,1,107,107,107.0,50,151,101,0.4647887323943662,0.5070422535211268,1.0,542,100,16,3,httpredirectlistener: Only set read limit for when request is HTTP (#5917),1700483496
3b3d67871446ee6bf1921938ef0f16b6112c7ceb,False,1,1,21,21,21.0,20,1,-19,1.0,1.0,0.0,3343,513,58,1,"Revert ""caddyhttp: Use sync.Pool to reduce lengthReader allocations (#5848)"" (#5924)",1698859022
4e8245df0b289007e84f42212977ea0bd27826d5,False,1,1,8,8,8.0,0,8,8,1.0,1.0,1.0,2280,369,75,1,templates: Delete headers on `httpError` to reset to clean slate (#5905),1697668994
