sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message,commit_timestamp
6be9a50626098cfc545233b5b68f0e3dc8c7ccf4,False,1,1,27,27,27.0,8,22,14,0.0,0.0,1.0,2835,454,103,1,"vault: catch expired lease as fatal error (#24409)

When a Vault lease expires, it's revoked on the server and cannot be removed, so
this error should be treated as fatal.

The errors we get aren't wrapped by the Vault SDK, so unfortunately we have to
read the error messages and can't easily enumerate non-fatal error
messages (which might be bubbling up from the stdlib). I've audited the errors
currently used and have documented their source.

Ref https://github.com/hashicorp/vault/blob/52ba156d47da170bf40471fe57d72522030bdc7e/vault/expiration.go#L1327
Fixes: https://github.com/hashicorp/nomad/issues/23859",1731939155
a907273557ddd0081cab645cb8f82764af9c700e,False,1,1,290,290,290.0,518,501,-17,,,,2881,459,103,35,"vault: fix import cycle in `vaultclient` (#18965)

* Revert ""vault: eliminate vaultclient test import cycle (#18652)""

This reverts commit 03cf9ae7ff3940834e47acc00d9a5c5651138a2b.

* vault: remove import cycle in vaultclient_test.go",1698937624
6a6547b0b63b7415c3651a0b5da363e577d2bbb8,False,1,3,114,56,38.0,39,75,36,0.2,0.7,1.0,45028,8110,1793,10,Fix RPC retry logic in nomad client's rpc.go for blocking queries (#9266),1606767070
981ca3604965b6934a96559634887ee443106bfb,False,1,19,978,415,51.473684210526315,1391,1349,-42,0.8666666666666667,0.9515151515151515,0.030303030303030304,27664,4204,750,60,"docker: use official client instead of fsouza/go-dockerclient (#23966)

This PR replaces fsouza/go-dockerclient 3rd party docker client library with
docker's official SDK.

---------

Co-authored-by: Tim Gross <tgross@hashicorp.com>
Co-authored-by: Seth Hoenig <shoenig@duck.com>",1727368904
902eb9475ca660083c31594888b2409b6f09995f,False,1,2,32,30,16.0,276,236,-40,0.17488789237668162,0.6973094170403588,1.0,9793,1392,50,1,docker: finished porting tests,1542686356
98b295d61713be89a78f43b8263f2ef799b2363c,False,1,12,2845,1556,237.08333333333334,1,5940,5939,0.1544970228768411,0.515825759949859,0.9144468818552178,22428,3347,398,63,docker: started work on porting docker driver to new plugin framework,1542686355
0ece7b5c166aa640b64c4247ddeebf8afbfa6600,False,1,6,146,46,24.333333333333332,58,260,202,0.2,0.4866666666666667,0.8533333333333334,17441,2558,425,10,"docker: validate that containers do not run as ContainerAdmin on Windows (#23443)

This enables checks for ContainerAdmin user on docker images on Windows. It's
only checked if users run docker with process isolation and not hyper-v,
because hyper-v provides its own, proper sandboxing.

---------

Co-authored-by: Tim Gross <tgross@hashicorp.com>",1719498144
a40a14064a045d7ed6d2dc675ef8c45998f70cf0,False,1,4,65,45,16.25,119,199,80,0.0,1.0,0.9655172413793104,14965,2146,342,7,"driver/docker: allow configurable pull context timeout setting.

Pulling large docker containers can take longer than the default
context timeout. Without a way to change this it is very hard for
users to utilise Nomad properly without hacky work arounds.

This change adds an optional pull_timeout config parameter which
gives operators the possibility to account for increase pull times
where needed. The infra docker image also has the option to set a
custom timeout to keep consistency.",1597219087
3f2d4000a67bd8c8d2d232e8da1f365a5d4726d7,False,1,1,225,225,225.0,47,494,447,0.40329218106995884,0.7448559670781894,0.831275720164609,1004,166,32,17,"E2E: dynamic host volume tests for sticky volumes (#24869)

Add tests for dynamic host volumes where the claiming jobs have `volume.sticky =
true`. Includes a test for forced rescheduling and a test for node drain.

This changeset includes a new `e2e/v3`-style package for creating dynamic host
volumes, so we can reuse that across other tests.",1738961454
f83ddd44bad39ac7429ab336e8c754b04666baee,False,1,2,292,166,146.0,15,439,424,0.5289855072463768,0.894927536231884,0.9927536231884058,4550,705,141,22,"Added a delay heap to track evals with WaitUntil set, and use in eval broker",1521061832
c841dc01a9c1d57f5e98b3bb44f2176df802643c,False,1,3,56,29,18.666666666666668,28,37,9,0.3333333333333333,0.5555555555555556,1.0,27747,5112,1019,11,Address some code review comments,1521061832
88323bab4a3d6dc7466255e6e39c12b29275d6a6,False,1,15,452,136,30.133333333333333,302,501,199,0.75,0.9553571428571429,1.0,33898,5412,1101,39,"allocrunner: provide factory function so we can build mock ARs (#17161)

Tools like `nomad-nodesim` are unable to implement a minimal implementation of
an allocrunner so that we can test the client communication without having to
lug around the entire allocrunner/taskrunner code base. The allocrunner was
implemented with an interface specifically for this purpose, but there were
circular imports that made it challenging to use in practice.

Move the AllocRunner interface into an inner package and provide a factory
function type. Provide a minimal test that exercises the new function so that
consumers have some idea of what the minimum implementation required is.",1683912584
cd6d34425fa35b9ebadabb8d64bc48a9ef512d73,False,1,12,214,87,17.833333333333332,37,411,374,0.14893617021276595,0.8120567375886525,0.9858156028368794,101989,16319,3820,19,"server: stop after client disconnect (#7939)

* jobspec, api: add stop_after_client_disconnect

* nomad/state/state_store: error message typo

* structs: alloc methods to support stop_after_client_disconnect

1. a global AllocStates to track status changes with timestamps. We
   need this to track the time at which the alloc became lost
   originally.

2. ShouldClientStop() and WaitClientStop() to actually do the math

* scheduler/reconcile_util: delayByStopAfterClientDisconnect

* scheduler/reconcile: use delayByStopAfterClientDisconnect

* scheduler/util: updateNonTerminalAllocsToLost comments

This was setup to only update allocs to lost if the DesiredStatus had
already been set by the scheduler. It seems like the intention was to
update the status from any non-terminal state, and not all lost allocs
have been marked stop or evict by now

* scheduler/testing: AssertEvalStatus just use require

* scheduler/generic_sched: don't create a blocked eval if delayed

* scheduler/generic_sched_test: several scheduling cases",1589402344
20cfbc82d39e944aa63a22f8170fb8062bc2adcf,False,1,12,544,201,45.333333333333336,1940,3298,1358,0.20693391115926327,0.894907908992416,0.9707475622968581,117468,19174,3052,20,"Introduces `Disconnect` block into the `TaskGroup` configuration (#19886)

This PR is the first on two that will implement the new Disconnect block. In this PR the new block is introduced to be backwards compatible with the fields it will replace. For more information refer to this RFC and this ticket.",1708357295
3477f2e87a01e4f1447ab79728a5c28db8dbe6fe,False,1,6,135,51,22.5,122,22,-100,0.2,0.0,0.10909090909090909,19759,2925,623,17,"client/heartbeatstop: don't store client state, use timeout

In order to minimize this change while keeping a simple version of the
behavior, we set `lastOk` to the current time less the intial server
connection timeout. If the client starts and never contacts the
server, it will stop all configured tasks after the initial server
connection grace period, on the assumption that we've been out of
touch longer than any configured `stop_after_client_disconnect`.

The more complex state behavior might be justified later, but we
should learn about failure modes first.",1588350949
74059611447fd20b1a4099de6dd1eb728ddcf40d,False,1,7,291,163,41.57142857142857,6,357,351,0.4954954954954955,0.7567567567567568,0.8918918918918919,55166,9541,2061,23,"client/heartbeatstop: destroy allocs when disconnected from servers

- track lastHeartbeat, the client local time of the last successful
  heartbeat round trip
- track allocations with `stop_after_client_disconnect` configured
- trigger allocation destroy (which handles cleanup)
- restore heartbeat/killable allocs tracking when allocs are recovered from disk
- on client restart, stop those allocs after a grace period if the
  servers are still partioned",1588350949
6318a8ac7bf8f7e3236017a2fe3e0f02263b8ad7,False,1,6,100,56,16.666666666666668,122,134,12,0.0,1.0,1.0,5892,1035,192,5,"API: Event stream use full name instead of Eval/Alloc (#9509)

* use full name for events

use evaluation and allocation instead of short name

* update api event stream package and shortnames

* update docs

* make sync; fix typo

* backwards compat not from 1.0.0-beta event stream api changes

* use api types instead of string

* rm backwards compat note that only changed between prereleases

* remove backwards incompat that only existed in prereleases",1607014098
67554b8f9144ee3c3116b4bdee248cb73b717cff,False,1,9,228,124,25.333333333333332,5,426,421,0.24890829694323144,0.8602620087336245,0.7336244541484717,34984,5462,1064,13,"exec2: implement dynamic workload users taskrunner hook (#20069)

* exec2: implement dynamic workload users taskrunner hook

This PR impelements a TR hook for allocating dynamic workload users from
a pool managed by the Nomad client. This adds a new task driver Capability,
DynamicWorkloadUsers - which a task driver must indicate in order to make
use of this feature.

The client config plumbing is coming in a followup PR - in the RFC we
realized having a client.users block would be nice to have, with some
additional unrelated options being moved from the deprecated client.options
config.

* learn to spell",1709739267
0a08ddb08352f7ffac2852c0a94fda680ff90781,False,1,2,37,34,18.5,1,125,124,0.0,0.6701030927835051,0.6701030927835051,38176,5380,1453,3,"dynamic host volumes: update volume from node fingerprint (#24521)

When dynamic host volumes are created, they're written to the state store in a
""pending"" state. Once the client fingerprints the volume it's eligible for
scheduling, so we mark the state as ready at that point.

Because the fingerprint could potentially be returned before the RPC handler has
a chance to write to the state store, this changeset adds test coverage to
verify that upserts of pending volumes check the node for a
previously-fingerprinted volume as well.

Ref: https://github.com/hashicorp/nomad/pull/24479",1734618354
d1352b285d24c15798b5c52c44cb05a3e7512537,False,1,8,448,258,56.0,315,364,49,0.9333333333333333,1.0,0.0,27609,4005,968,15,"dynamic host volumes: Enterprise stubs and refactor API (#24545)

Most Nomad upsert RPCs accept a single object with the notable exception of
CSI. But in CSI we don't actually expose this to users except through the Go
API. It deeply complicates how we present errors to users, especially once
Sentinel policy enforcement enters the mix.

Refactor the `HostVolume.Create` and `HostVolume.Register` RPCs to take a single
volume instead of a slice of volumes.

Add a stub function for Enterprise policy enforcement. This requires splitting
out placement from the `createVolume` function so that we can ensure we've
completed placement before trying to enforce policy.

Ref: https://github.com/hashicorp/nomad/pull/24479",1734618354
a292ecc621e963f29390b100e5aadec49fd7628c,False,1,2,59,43,29.5,18,150,132,0.0,0.911504424778761,0.911504424778761,2713,484,97,3,"dynamic host volumes: allow for node pool and plugin ID changes (#24851)

Update dynamic host volume validation and update logic to allow for changes to
the node pool and plugin ID. If the client's node pool changes we'll sync up the
correct node pool for the volumes already placed on that client. We'll also
allow the plugin ID to be changed to allow for new versions of plugins
supporting the same volume over time.",1736966442
298460dcd96e027a37cbbbe7734ff23e58d7e3ec,False,1,3,237,151,79.0,34,209,175,0.0,0.4316546762589928,0.0,3482,556,100,13,"dynamic host volumes: monitor readiness from CLI (#24528)

When creating a dynamic host volumes, set up an optional monitor that waits for
the node to fingerprint the volume as healthy.

Ref: https://github.com/hashicorp/nomad/pull/24479",1734618354
7c85176059bcdd36e42536dc7da43121456da6c8,False,1,9,775,236,86.11111111111111,25,1295,1270,0.1089820359281437,0.7341317365269461,0.9125748502994012,6944,1175,217,34,"dynamic host volumes: basic CLI CRUD operations (#24382)

This changeset implements a first pass at the CLI for Dynamic Host Volumes.

Ref: https://hashicorp.atlassian.net/browse/NET-11549",1734618354
75c142ff40e033c4da7db03fdea72e61c4394b53,False,1,5,508,197,101.6,6,722,716,0.1187214611872146,0.7579908675799086,0.7968036529680366,9204,1876,210,21,"dynamic host volumes: initial state store implementation (#24353)

This changeset implements the state store schema for Dynamic Host Volumes, and
methods used to query the state for RPCs.

Ref: https://hashicorp.atlassian.net/browse/NET-11549",1734618353
3143019d852711378afa08e1e9d8244cc757a425,False,1,4,100,76,25.0,64,196,132,0.05785123966942149,0.8760330578512396,0.8677685950413223,10279,1665,419,9,"dynamic host volumes: capabilities check during scheduling (#24617)

Static host volumes have a simple readonly toggle, but dynamic host volumes have
a more complex set of capabilities similar to CSI volumes. Update the
feasibility checker to account for these capabilities and volume readiness.

Also fixes a minor bug in the state store where a soft-delete (not yet
implemented) could cause a volume to be marked ready again. This is needed to
support testing the readiness checking in the scheduler.

Ref: https://github.com/hashicorp/nomad/pull/24479",1734618354
7d0f87b9106a8557896c6cc09576c846235495a5,False,1,9,248,114,27.555555555555557,59,428,369,0.16216216216216217,0.5675675675675675,1.0,70286,10613,2698,13,"CSI: allow updates to volumes on re-registration (#12167)

CSI `CreateVolume` RPC is idempotent given that the topology,
capabilities, and parameters are unchanged. CSI volumes have many
user-defined fields that are immutable once set, and many fields that
are not user-settable.

Update the `Register` RPC so that updating a volume via the API merges
onto any existing volume without touching Nomad-controlled fields,
while validating it with the same strict requirements expected for
idempotent `CreateVolume` RPCs.

Also, clarify that this state store method is used for everything, not just
for the `Register` RPC.",1646669219
fd05e461dded64eff9064532d720f4b4cf028b92,False,1,2,193,181,96.5,157,230,73,0.0,0.46153846153846156,1.0,519,107,19,3,"dynamic host volumes: add -type flag to volume init (#24667)

Adds a `-type` flag to the `volume init` command that generates an example
volume specification with only those fields relevant to dynamic host
volumes. This changeset also moves the string literals into uses of `go:embed`

Ref: https://github.com/hashicorp/nomad/pull/24479",1734618354
00924555a894736ecb3fa41c5ea419a5a92a8996,False,1,6,377,205,62.833333333333336,220,574,354,0.18181818181818182,0.5265151515151515,0.8863636363636364,9355,1594,360,56,Implement affinity support in generic scheduler,1536095411
5cd8d1fe82e31474be918b24924d21798032180d,False,1,1,10,10,10.0,9,9,0,,,,1955,353,72,2,Some minor changes from code review,1536095411
bc42873e07091f8944718eedb07d08fbdc47c685,False,1,10,90,37,9.0,74,102,28,0.6086956521739131,0.6086956521739131,1.0,52095,9417,1993,20,Change types of weights on spread/affinity,1548879638
2b04d47ac2e3f1d6911eddbb9fb9dfffab3f1eef,False,1,2,67,61,33.5,23,405,382,0.3816793893129771,0.9885496183206107,1.0,2293,435,55,8,"dynamic host volumes: test client RPC and plugins (#24535)

also ensure that volume ID is uuid-shaped so user-provided input
like `id = ""../../../""` which is used as part of the target directory
can not find its way very far into the volume submission process",1734618354
10a5f4861fc361514e4176b29775f3a7a88df7f4,False,1,3,231,131,77.0,47,535,488,0.0,0.3938679245283019,1.0,4203,744,132,14,"dynamic host volumes: create/register RPC validation

Add several validation steps in the create/register RPCs for dynamic host
volumes. We first check that submitted volumes are self-consistent (ex. max
capacity is more than min capacity), then that any updates we've made are
valid. And we validate against state: preventing claimed volumes from being
updated and preventing placement requests for nodes that don't exist.

Ref: https://github.com/hashicorp/nomad/issues/15489",1734618354
756aa11654cedf47fb577ac2b81c23680d35ff73,False,1,18,522,202,29.0,43,520,477,0.5562913907284768,0.890728476821192,0.7814569536423841,97572,15766,3629,42,client: add NetworkStatus to Allocation (#8657),1602524584
e17901d6679a0baa366c82e47af01a1d075e92b1,False,1,10,736,534,73.6,344,401,57,0.42105263157894735,0.42105263157894735,1.0,48262,6387,1459,75,driver/networking: don't recreate existing network namespaces,1569437897
8cbd857ac955a156914eb8ac350fc3e46f10985a,False,1,2,34,27,17.0,6,265,259,0.23783783783783785,1.0,0.8486486486486486,52751,9565,822,4,"cni: test Setup method (#23609)

Co-authored-by: Daniel Bennett <dbennett@hashicorp.com>",1721235743
35530a4837cd196365127828c35eb14769725cb5,False,1,2,36,24,18.0,2,34,32,0.5555555555555556,0.0,0.0,1054,159,36,3,ar: isolate network actions performed by client,1612326297
33ce12cda9e65037375e4f13de3377522172f100,False,1,18,619,182,34.388888888888886,180,724,544,0.29376854599406527,0.9258160237388724,0.9525222551928784,75069,12947,2484,43,CNI Implementation (#7518),1592503529
f7b7b1cf3f64b46e85b33805eea569333f2b0a84,False,1,1,15,15,15.0,2,13,11,0.0,1.0,1.0,385,48,4,1,"drivers/docker: account for cgroup-v2 memory stats

If the docker engine is running on cgroup-v2 host, then RSS and Max
Usage doesn't get reported.

Using a heauristic here to avoid adding more API calls to the Docker
Engine to infer cgroups version. Also, opted to avoid coordinating stats
collection with fingerprinting, which adds concurrency complexities.",1617294237
3ad0df71a83f2a8a31894aef100227c9c7b64b12,False,1,2,11,7,5.5,4,18,14,0.0,1.0,1.0,979,157,24,3,"docker: correct stat response for rss, cache and swap memory in cgroups v1 (#25741)

#25138 refactoring accidentally removed
some of the memory stats that weren't available as concrete types in
containerapi.",1745500676
453227293141cb041a073df04b4d16cc1d33d05c,False,1,1,15,15,15.0,3,12,9,0.0,0.0,0.0,4145,672,118,1,"drivers/exec: Account for cgroup-v2 memory stats

If the host is running with cgroup-v2, RSS and Max Usage doesn't get
reported anymore.",1617293601
01e0ae7753f99df2d7a17e31a99dd812050a7a89,False,1,7,99,35,14.142857142857142,3,96,93,0.6714285714285714,0.9857142857142858,1.0,14618,2223,463,11,Added a client API to display resource usage of an allocation,1464489754
072d3b6b7407e0bba3ebba8e4b4550a5e30eced1,False,1,5,135,104,27.0,40,149,109,0.5571428571428572,0.9,0.9,16418,2639,518,20,"cli: ensure `-stale` flag is respected by `nomad operator debug` (#11678)

When a cluster doesn't have a leader, the `nomad operator debug`
command can safely use stale queries to gracefully degrade the
consistency of almost all its queries. The query parameter for these
API calls was not being set by the command.

Some `api` package queries do not include `QueryOptions` because
they target a specific agent, but they can potentially be forwarded to
other agents. If there is no leader, these forwarded queries will
fail. Provide methods to call these APIs with `QueryOptions`.",1639583043
1bd132f09d6b387e731fc609ac8d4beb5d0b7616,False,1,3,100,69,33.333333333333336,103,258,155,0.39473684210526316,0.7543859649122807,0.631578947368421,9575,1537,334,10,"debug: Improve namespace and region support (#11269)

* Include region and namespace in CLI output
* Add region and prefix matching for server members
* Add namespace and region API outputs to cluster metadata folder
* Add region awareness to WaitForClient helper function
* Add helper functions for SliceStringHasPrefix and StringHasPrefixInSlice
* Refactor test client agent generation
* Add tests for region
* Add changelog",1634072321
522b630825ec4e1bfecd0f6d49ffb27945247bde,False,1,1,122,122,122.0,21,134,113,0.15730337078651685,0.3707865168539326,0.9101123595505618,8971,1381,262,8,debug: add version constraint to avoid pprof panic (#12807),1651166335
fa70267787dbc4fc8e94a5b77e6db5a5cc3d03f3,False,1,4,59,25,14.75,25,390,365,0.025735294117647058,0.4264705882352941,0.9669117647058824,59620,10643,1071,5,"scheduler: `RescheduleTracker` dropped if follow-up fails placements (#12319)

When an allocation fails it triggers an evaluation. The evaluation is processed
and the scheduler sees it needs to reschedule, which triggers a follow-up
eval. The follow-up eval creates a plan to `(stop 1) (place 1)`. The replacement
alloc has a `RescheduleTracker` (or gets its `RescheduleTracker` updated).

But in the case where the follow-up eval can't place all allocs (there aren't
enough resources), it can create a partial plan to `(stop 1) (place 0)`. It then
creates a blocked eval. The plan applier stops the failed alloc. Then when the
blocked eval is processed, the job is missing an allocation, so the scheduler
creates a new allocation. This allocation is _not_ a replacement from the
perspective of the scheduler, so it's not handed off a `RescheduleTracker`.

This changeset fixes this by annotating the reschedule tracker whenever the
scheduler can't place a replacement allocation. We check this annotation for
allocations that have the `stop` desired status when filtering out allocations
to pass to the reschedule tracker. I've also included tests that cover this case
and expands coverage of the relevant area of the code.

Fixes: https://github.com/hashicorp/nomad/issues/12147
Fixes: https://github.com/hashicorp/nomad/issues/17072",1718032540
5720266c91c5d4cb00b650ac59224b99e99042a8,False,1,8,129,67,16.125,14,278,264,0.0,0.0,0.9836065573770492,56021,9573,2129,16,"Respect alloc job version for lost/failed allocs

This change fixes a bug where lost/failed allocations are replaced by
allocations with the latest versions, even if the version hasn't been
promoted yet.

Now, when generating a plan for lost/failed allocations, the scheduler
first checks if the current deployment is in Canary stage, and if so, it
ensures that any lost/failed allocations is replaced one with the latest
promoted version instead.",1597845168
d457735b2fa1982e2af1837b377d3055fd169c2f,False,1,3,153,63,51.0,88,148,60,1.0,0.15384615384615385,0.7692307692307693,7756,1116,271,17,Treat destructive updates atomically,1500226538
cf539c405e5e0821910fad9a8bb014bebdcd3e54,False,1,8,265,110,33.125,351,1268,917,0.03316326530612245,0.9298469387755102,0.9757653061224489,97525,16489,2268,24,"Add a new parameter to avoid starting a replacement for lost allocs (#19101)

This commit introduces the parameter preventRescheduleOnLost which indicates that the task group can't afford to have multiple instances running at the same time. In the case of a node going down, its allocations will be registered as unknown but no replacements will be rescheduled. If the lost node comes back up, the allocs will reconnect and continue to run.

In case of max_client_disconnect also being enabled, if there is a reschedule policy, an error will be returned.
Implements issue #10366

Co-authored-by: Dom Lavery <dom@circleci.com>
Co-authored-by: Tim Gross <tgross@hashicorp.com>
Co-authored-by: Luiz Aoqui <luiz@hashicorp.com>",1701862122
a49ad471f9a21e7b46006302f3dc860b7d49dc14,False,1,4,38,19,9.5,28,44,16,1.0,1.0,0.9333333333333333,29776,5310,1092,9,Address more code review feedback,1517414213
d50fb2a00e5d1823829b174736f615f3700a72b4,False,1,17,1282,485,75.41176470588235,347,1431,1084,0.27301092043681746,0.7644305772230889,0.8252730109204368,121866,18916,4170,42,"core: propagate remote task handles

Add a new driver capability: RemoteTasks.

When a task is run by a driver with RemoteTasks set, its TaskHandle will
be propagated to the server in its allocation's TaskState. If the task
is replaced due to a down node or draining, its TaskHandle will be
propagated to its replacement allocation.

This allows tasks to be scheduled in remote systems whose lifecycles are
disconnected from the Nomad node's lifecycle.

See https://github.com/hashicorp/nomad-driver-ecs for an example ECS
remote task driver.",1619561223
8eaf176868e9807082f725b30e14206f1daf1f8e,False,1,1,8,8,8.0,3,87,84,0.1746031746031746,1.0,1.0,2300,347,81,1,"client: fix IPv6 parsing for `client.servers` block (#20324)

When the `client.servers` block is parsed, we split the port from the
address. This does not correctly handle IPv6 addresses when they are in URL
format (wrapped in brackets), which we require to disambiguate the port and
address.

Fix the parser to correctly split out the port and handle a missing port value
for IPv6. Update the documentation to make the URL format requirement clear.

Fixes: https://github.com/hashicorp/nomad/issues/20310",1712603187
ddee97ca2910e50b8a20291236c08cf8217fc284,False,1,6,217,92,36.166666666666664,55,250,195,0.5698924731182796,1.0,0.989247311827957,13263,1995,416,13,Stats Endpoint,1518731940
7266d267b0801be2524b66a9c6cdf52459b8354a,False,1,3,145,81,48.333333333333336,34,188,154,0.5909090909090909,0.7090909090909091,0.9363636363636364,7697,1241,283,15,"Add unix domain socket support to API (#16872)

- Expose internal HTTP client's Do() via Raw
- Use URL parser to identify scheme
- Align more with curl output
- Add changelog
- Fix test failure; add tests for socket envvars
- Apply review feedback for tests
- Consolidate address parsing
- Address feedback from code reviews

Co-authored-by: Tim Gross <tgross@hashicorp.com>",1697036652
54fc146432ad02781dbf632295510868837ebe3a,False,1,3,80,40,26.666666666666668,0,84,84,0.6129032258064516,0.6129032258064516,1.0,7895,1418,245,5,"agent: add support for sdnotify protocol (#20528)

Nomad agents expect to receive `SIGHUP` to reload their configuration. The
signal handler for this is installed fairly late in agent startup, after the
client or server components are up and running. This means that configuration
management tools can potentially reload the configuration before the agent can
handle it, causing the agent to crash.

We don't want to allow configuration reload during client or server component
startup, because it would significantly complicate initialization. Instead,
we'll implement the systemd notify protocol. This causes systemd to block
sending configuration reload signals until the agent is actually ready. Users
can still bypass this by sending signals directly.

Note that there are several Go libraries that implement the sdnotify protocol,
but most are part of much larger projects which would create a lot of dependabot
burden. The bits of the protocol we need are extremely simple to implement in a
just a couple of functions.

For non-Linux or non-systemd Linux systems, this feature is a no-op. In future
work we could potentially implement service notification for Windows as well.

Fixes: https://github.com/hashicorp/nomad/issues/3885",1714758127
41d6635026b048f68256a4f7c6ee669ef0d616d8,False,1,2,14,7,7.0,2,12,10,0.0,0.0,1.0,5147,806,138,2,"drivers/exec: run as `nobody` by default

libcontainer based drivers (e.g. exec, java) should default to running
processes as `nobody` [1]; but libcontainer treats empty user as `root`
in our case (either because of default or due to `root` being current
user).

[1] https://github.com/hashicorp/nomad/blob/94c28a4c6cc45f1b377d50a6bff2017b46c43d18/website/source/docs/job-specification/task.html.md#task-parameters",1546543758
