sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message
bfcbe83ab5fcabedba545a298c501e050df39464,False,1,1,2,2,2.0,1,4,3,,,,2475,447,60,1,"sec: sanitize identity token from events (#24966)

* bug: sanitize identity token from events

* add changelog"
e107d84c7823476b8c1a1abcf16a8ac1ee84d279,False,1,1,2,2,2.0,1,31,30,0.0,1.0,1.0,428,79,13,1,taskrunner: fix panic when a task that has a dynamic user is recovered (#24739)
09eb47318948bbcc931e09b0bd7b20399260cbfe,False,1,4,75,59,18.75,38,82,44,0.0,1.0,0.8461538461538461,5445,940,170,3,"dynamic host volumes: set status unavailable on failed restore (#24962)

When a client restarts but can't restore a volume (ex. the plugin is now
missing), it's removed from the node fingerprint. So we won't allow future
scheduling of the volume, but we were not updating the volume state field to
report this reasoning to operators. Make debugging easier and the state field
more meaningful by setting the value to ""unavailable"".

Also, remove the unused ""deleted"" field. We did not implement soft deletes and
aren't planning on it for Nomad 1.10.0.

Ref: https://hashicorp.atlassian.net/browse/NET-11551"
c1dc9ed75da559a0700a00e08b8b0df9fc9aecce,False,1,1,10,10,10.0,3,25,22,0.4666666666666667,0.8666666666666667,1.0,5328,1149,251,1,"CSI: don't overwrite context with empty value from request (#24922)

When a volume is updated, we merge the new definition to the old. But the
volume's context comes from the plugin and is likely not present in the user's
volume specification. Which means that if the user re-submits the volume
specification to make an adjustment to the volume, we wipe out the context field
which might be required for subsequent operations by the CSI plugin. This was
discovered to be a problem with the Terraform provider and fixed there, but it's
also a problem for users of the `volume create` and `volume register` commands.

Update the merge so that we only overwrite the value of the context if it's been
explictly set by the user. We still need to support user-driven updates to
context for the `volume register` workflow.

Ref: https://github.com/hashicorp/terraform-provider-nomad/pull/503
Fixes: https://github.com/democratic-csi/democratic-csi/issues/438"
456d95a19e167f265cb220c654b66fff80f9d457,False,1,1,6,6,6.0,35,92,57,0.3939393939393939,1.0,1.0,4780,744,129,1,"scheduler: account for affinity value of zero in score normalization (#25800)

If there are no affinities on a job, we don't want to count an affinity score of
zero in the number of scores we divide the normalized score by. This is how we
handle other scoring components like node reschedule penalties on nodes that
weren't running the previous allocation.

But we also exclude counting the affinity in the case where we have affinity but
the value is zero. In pathological cases, this can result in a node with a low
affinity being picked over a node with no affinity, because the denominator is 1
larger. Include zero-value affinities in the count of scores if the job has
affinities but the value just happens to be zero.

Fixes: https://github.com/hashicorp/nomad/issues/25621"
44d9c2a3d1e1a3f457ba384137646fa17e80da2d,False,1,1,23,23,23.0,1,70,69,0.0,0.6851851851851852,0.6851851851851852,2710,408,116,1,"dynamic host volumes: enforce exclusive access in plan apply (#24881)

Some dynamic host volumes are claimed by allocations with the capability we
borrowed from CSI called `single-node-single-writer`, which says only one
allocation can use the volume, and it can use it in read/write mode. We enforce
this in the scheduler, but if evaluations for different jobs were to be
processed concurrently by the scheduler, it's possible to get plans that would
fail to enforce this requirement. Add a check in the plan applier to ensure that
non-terminal allocations have exclusive access when requested."
87f1427d9e003a59f110aa992551006ed432cfba,False,1,1,5,5,5.0,3,4,1,0.0,0.0,1.0,1268,277,38,2,"dynamic host volumes: capacity_max may be unset during register (#24850)

When using the register workflow, `capacity_max` is ignored so is likely
unset. If the volume is then updated later, the check we had for valid updates
assumes that the value was previously. Only perform this check if the value is
set."
08a6f870ad2b96c2514e83e9f30eea6523ea0ea4,False,1,4,76,39,19.0,15,247,232,0.1588235294117647,0.8235294117647058,0.8588235294117647,5074,838,176,10,"cni: use check command when restoring from restart (#24658)

When the Nomad client restarts and restores allocations, the network namespace
for an allocation may exist but no longer be correctly configured. For example,
if the host is rebooted and the task was a Docker task using a pause container,
the network namespace may be recreated by the docker daemon.

When we restore an allocation, use the CNI ""check"" command to verify that any
existing network namespace matches the expected configuration. This requires CNI
plugins of at least version 1.2.0 to avoid a bug in older plugin versions that
would cause the check to fail.

If the check fails, destroy the network namespace and try to recreate it from
scratch once. If that fails in the second pass, fail the restore so that the
allocation can be recreated (rather than silently having networking fail).

This should fix the gap left #24650 for Docker task drivers and any other
drivers with the `MustInitiateNetwork` capability.

Fixes: https://github.com/hashicorp/nomad/issues/24292
Ref: https://github.com/hashicorp/nomad/pull/24650"
374e987b9ba2885d401f301724e609fc7718c329,False,1,2,45,24,22.5,9,47,38,0.0,0.6190476190476191,0.7142857142857143,5387,843,147,2,"metrics: emit cache and rss stats on cgroup v2 (#25751)

In cgroups v2, a different map of memory stats is available from the kernel than
in v1. The Docker API reflects this change. But there are equivalent values in
the map for RSS (anonymously mapped memory) and cache (filesystem cache and
tmpfs), which the Docker driver is not currently emitting.

Fallback to these alternate values when the cgroups v1 values are not
available. Include the anonymous mapping in the ""measured"" allocation stats as
""RSS"" so that they both show up in allocation metrics. We can do this on both
the `docker` driver and the Linux executor for `exec` and `java` drivers.

Fixes: https://github.com/hashicorp/nomad/issues/19185
Ref: https://hashicorp.atlassian.net/browse/NMD-437
Ref: https://www.kernel.org/doc/html/latest/admin-guide/cgroup-v2.html#memory-interface-files
Ref: https://www.kernel.org/doc/Documentation/cgroup-v1/memory.txt"
c46521a80dc0be4cc9f67c2714923d93b809137b,False,1,2,25,18,12.5,6,22,16,1.0,1.0,1.0,12336,2004,368,3,"cli: operator debug: respect NOMAD_REGION env var (#25716)

properly filter out regions other than the one specified
like the -namespace flag does"
c205688857d92ec300d6c4f57be05794a811c35d,False,1,4,74,34,18.5,19,68,49,0.7666666666666667,0.7666666666666667,0.0,64519,11166,1273,17,"scheduler: fix state corruption from rescheduler tracker updates (#25698)

In #12319 we fixed a bug where updates to the reschedule tracker would be
dropped if the follow-up allocation failed to be placed by the scheduler in the
later evaluation. We did this by mutating the previous allocation's reschedule
tracker. But we did this without copying the previous allocation first and then
making sure the updated copy was in the plan. This is unfortunately unsafe and
corrupts the state store on the server where the scheduler ran; it may cause a
race condition in RPC handlers and it causes the server to be out of sync with
the other servers. This was discovered while trying to make all our tests
race-free, but likely impacts production users.

Copy the previous allocation before updating the reschedule tracker, and swap
out the updated allocation in the plan. This also requires that we include the
reschedule tracker in the ""normalized"" (stripped-down) allocations we send to
the leader as part of a plan.

Ref: https://github.com/hashicorp/nomad/pull/12319
Fixes: https://hashicorp.atlassian.net/browse/NET-12357"
30e57c39b03619143fbf122598440113774f0f4e,False,1,1,20,20,20.0,5,30,25,0.0,0.0,1.0,2368,356,85,1,"discovery: correctly handle IPv6 addresses from go-discover (#24649)

Nomad sets a default port when resolving server addresses that don't have
one. When we get a ""bare"" IPv6 address without a port, we end up with an
unexpected error ""too many colons in address"" when we try to split the address
and host, because the standard library function expects IPv6 addresses to be
wrapped in brackets as recommended by RFC5952. User-configured addresses avoid
this problem by accepting IP address and port as separate configuration values,
but go-discover emits ""bare"" IPv6 addresses without a port in IPv6 environments.

Fix this by adding brackets to IPv6 addresses when we get the ""too many colons""
error from the stdlib. This will still give erroneous results if the address
includes the port but is missing brackets, but there's no way to unambiguously
parse that address.

Ref: https://www.rfc-editor.org/rfc/rfc5952
Fixes: https://github.com/hashicorp/nomad/issues/24608"
75b0202f7fe1243e751d7b89d550071938cae581,False,1,1,1,1,1.0,1,4,3,1.0,0.0,1.0,5390,886,195,1,"api: don't copy previously parsed URL when setting new address (#24644)

In #16872 we added support for unix domain sockets, but this required mutating
the `Config` when parsing the address so as to remove the port number. In #23785
we fixed a bug where if the configuration was used across multiple clients that
mutation would happen multiple times and the address would be incorrectly
parsed.

When making `alloc log`, `alloc fs`, or `alloc exec` calls where we have
line-of-sight to the client, we attempt to make a HTTP API call directly to the
client node. So we create a new API client from the same configuration and then
set the address. But in this case we copy the private `url` field and that
causes the URL parsing to be skipped for the new client.

This results in the region always being set to the string literal
`""global""` (because of mTLS handling code introduced all the way back in
4d3b75d867da), unless the user has set the region specifically. This fails with
an error ""no path to region"" when the cluster isn't non-global and requests are
sent to a non-leader.

Arguably the ""right"" way of fixing this would be for `ClientConfig` not to
change the API client's region to `""global""` in the first place, but as this is
a public API and extremely longstanding behavior, it could potentially be a
breaking change for some downstream consumers. Instead, we'll avoid copying the
private `url` field so that the new address is re-parsed.

Fixes: https://github.com/hashicorp/nomad/issues/24635
Fixes: https://github.com/hashicorp/nomad/issues/24609
Ref: https://github.com/hashicorp/nomad/pull/16872
Ref: https://github.com/hashicorp/nomad/pull/23785
Ref: https://github.com/hashicorp/nomad/commit/4d3b75d867dae508011c198c84318f54b4aa6684"
d28af58cbbf955f2270babb5c7101b19412919ff,False,1,4,36,13,9.0,12,27,15,1.0,1.0,1.0,7789,1413,244,3,"agent: implement sd-notify reload correctly (#25636)

First of all, we should not send the unix time, but the monotonic time.
Second of all, RELOADING= and MONOTONIC_USEC fields should be sent in
*single* message not two separate messages.

From the man page of [systemd.service](https://www.freedesktop.org/software/systemd/man/latest/systemd.service.html#Type=)

> notification message via sd_notify(3) that contains the ""RELOADING=1"" field in
> combination with ""MONOTONIC_USEC="" set to the current monotonic time (i.e.
> CLOCK_MONOTONIC in clock_gettime(2)) in μs, formatted as decimal string.

[sd_notify](https://www.freedesktop.org/software/systemd/man/latest/sd_notify.html)
now has code samples of the protocol to clarify.

Without these changes, if you'd set
Type=notify-reload on the agen'ts systemd unit, systemd
would kill the service due to the service not responding to reload
correctly."
48f304d0cab3ef3ba3e4030e3dd9633fe13fec26,False,1,2,5,3,2.5,1,7,6,0.0,1.0,1.0,4657,712,129,2,"java: only set nobody user on Unix (#25648)

In #25496 we introduced the ability to have `task.user` set for on Windows, so
long as the user ID fits a particular shape. But this uncovered a 7 year old bug
in the `java` driver introduced in #5143, where we set the `task.user` to the
non-existent Unix user `nobody`, even if we're running on Windows.

Prior to the change in #25496 we always ignored the `task.user`, so this was not
a problem. We don't set the `task.user` in the `raw_exec` driver, and the
otherwise very similar `exec` driver is Linux-only, so we never see the problem
there.

Fix the bug in the `java` driver by gating the change to the `task.user` on not
being Windows. Also add a check to the new code path that the user is non-empty
before parsing it, so that any third party drivers that might be borrowing the
executor code don't hit the same probem on Windows.

Ref: https://github.com/hashicorp/nomad/pull/5143
Ref: https://github.com/hashicorp/nomad/pull/25496
Fixes: https://github.com/hashicorp/nomad/issues/25638"
5c8e436de98b18bd3b7d0da05d8fa83c1529b4b2,False,1,5,36,11,7.2,71,18,-53,1.0,0.1111111111111111,0.0,27698,4477,748,5,"auth: oidc: disable pkce by default (#25600)

our goal of ""enable by default, only for new auth methods""
proved to be unwieldy, so instead make it a simple bool,
disabled by default."
78cc7ec1ebaf61f8fd51f0770235467bf018f0a4,False,1,1,12,12,12.0,3,24,21,0.0,0.631578947368421,1.0,3751,583,131,2,"dynamic host volumes: enforce that namespace exists (#25590)

Testing found that if you create or register a dynamic host volume in a
non-existing namespace, the volume gets created on the client but then we can't
write it to state. Add a check for this in the initial validation."
af56eb8b7f5e0a95d1cffa8a920cfc89a0269717,False,1,1,20,20,20.0,31,110,79,0.5866666666666667,0.9066666666666666,1.0,1216,228,47,2,fix bug in nomad fmt -check does not return error code (#15797)
5536328c2bae55b5845a33b4b5df8b57b4baaf52,False,1,1,41,41,41.0,8,52,44,0.0,0.4375,1.0,1742,284,82,2,"acl: Fix panic when bogus token is passed (#15863)

If a consumer of the new `Authenticate` method gets passed a bogus token that's
a correctly-shaped UUID, it will correctly get an identity without a ACL
token. But most consumers will then panic when they consume this nil `ACLToken`
for authorization.

Because no API client should ever send a bogus auth token, update the
`Authenticate` method to create the identity with remote IP (for metrics
tracking) but also return an `ErrPermissionDenied`."
f9d835f3c603750674c38706ac35e264902b185e,False,1,1,4,4,4.0,1,12,11,0.0,1.0,1.0,816,120,23,1,"Ensure infra_image gets proper label used for reconciliation (#15898)

* Ensure infra_image gets proper label used for reconciliation

Currently infra containers are not cleaned up as part of the dangling container
cleanup routine. The reason is that Nomad checks if a container is a Nomad owned
container by verifying the existence of the: `com.hashicorp.nomad.alloc_id` label.

Ensure we set this label on the infra container as well.

* fix unit test

* changelog: add entry

---------

Co-authored-by: Seth Hoenig <shoenig@duck.com>"
736103aa5428ba5eb3b61a15f1d73ccc275959c3,False,1,1,2,2,2.0,1,4,3,,,,594,82,12,1,"client: fix JSON formatted logs when failing to reserve cores (#25523)

Fixed a bug where JSON formatted logs would not show the requested and overlapping 
cores when failing to reserve cores"
67f8f22df74a791c9f798b4909ebf7dd1aba822b,False,1,1,2,2,2.0,1,4,3,,,,6016,1027,202,1,fix(#13844): canonicalize job to avoid nil pointer deference (#13845)
00d5749a4b859e9b898de1fa319fd086248f7031,False,1,1,11,11,11.0,0,14,14,0.0,0.0,1.0,3166,526,75,1,job parsing: fix panic when variable validation is missing condition (#16018)
89f4f2b7a6f33306aa114c3e5a8f261735de79ca,False,1,1,4,4,4.0,2,5,3,,,,3481,555,102,2,"cli: Fix a panic in `deployment status` when scheduling is slow (#16011)

If a deployment fails, the `deployment status` command can get a nil deployment
when it checks for a rollback deployment if there isn't one (or at least not one
at the time of the query). Fix the panic."
ba20138ffd71224a165842ad2aac67294279dd46,False,1,2,20,18,10.0,37,78,41,0.1,0.7,0.0,45432,8374,1884,3,"System and sysbatch jobs always have zero index (#16030)

Service jobs should have unique allocation Names, derived from the
Job.ID. System jobs do not have unique allocation Names because the index is
intended to indicated the instance out of a desired count size. Because system
jobs do not have an explicit count but the results are based on the targeted
nodes, the index is less informative and this was intentionally omitted from the
original design.

Update docs to make it clear that NOMAD_ALLOC_INDEX is always zero for 
system/sysbatch jobs

Validate that `volume.per_alloc` is incompatible with system/sysbatch jobs.
System and sysbatch jobs always have a `NOMAD_ALLOC_INDEX` of 0. So
interpolation via `per_alloc` will not work as soon as there's more than one
allocation placed. Validate against this on job submission."
587e080ee7315e023086966f940c344ef53fcbc6,False,1,2,14,12,7.0,400,116,-284,0.09375,0.625,0.0,44485,8195,1852,3,"System and sysbatch jobs always have zero index (#16030) (#16043)

Service jobs should have unique allocation Names, derived from the
Job.ID. System jobs do not have unique allocation Names because the index is
intended to indicated the instance out of a desired count size. Because system
jobs do not have an explicit count but the results are based on the targeted
nodes, the index is less informative and this was intentionally omitted from the
original design.

Update docs to make it clear that NOMAD_ALLOC_INDEX is always zero for
system/sysbatch jobs

Validate that `volume.per_alloc` is incompatible with system/sysbatch jobs.
System and sysbatch jobs always have a `NOMAD_ALLOC_INDEX` of 0. So
interpolation via `per_alloc` will not work as soon as there's more than one
allocation placed. Validate against this on job submission."
38e1ba1174e436d2529dd06129103730f2bd37cf,False,1,2,14,12,7.0,32,77,45,0.09375,0.625,0.0,45082,8302,1870,3,"System and sysbatch jobs always have zero index (#16030) (#16041)

Service jobs should have unique allocation Names, derived from the
Job.ID. System jobs do not have unique allocation Names because the index is
intended to indicated the instance out of a desired count size. Because system
jobs do not have an explicit count but the results are based on the targeted
nodes, the index is less informative and this was intentionally omitted from the
original design.

Update docs to make it clear that NOMAD_ALLOC_INDEX is always zero for
system/sysbatch jobs

Validate that `volume.per_alloc` is incompatible with system/sysbatch jobs.
System and sysbatch jobs always have a `NOMAD_ALLOC_INDEX` of 0. So
interpolation via `per_alloc` will not work as soon as there's more than one
allocation placed. Validate against this on job submission."
fdd37d19d8877040c80826aa8ee0ce97a1f03058,False,1,2,14,12,7.0,379,115,-264,0.09375,0.625,0.0,42295,7780,1738,3,"System and sysbatch jobs always have zero index (#16030) (#16044)

Service jobs should have unique allocation Names, derived from the
Job.ID. System jobs do not have unique allocation Names because the index is
intended to indicated the instance out of a desired count size. Because system
jobs do not have an explicit count but the results are based on the targeted
nodes, the index is less informative and this was intentionally omitted from the
original design.

Update docs to make it clear that NOMAD_ALLOC_INDEX is always zero for
system/sysbatch jobs

Validate that `volume.per_alloc` is incompatible with system/sysbatch jobs.
System and sysbatch jobs always have a `NOMAD_ALLOC_INDEX` of 0. So
interpolation via `per_alloc` will not work as soon as there's more than one
allocation placed. Validate against this on job submission."
d1dcf10bac31c04ae1b216e25a0540cb514fd4cc,False,1,1,7,7,7.0,4,3,-1,1.0,1.0,0.0,12720,1896,489,1,"acl: never return auth errors for `ACL.Bootstrap` RPC (#16108)

In #15901 we introduced pre-forwarding authentication for RPCs so that we can
grab the identity for rate metrics. The `ACL.Bootstrap` RPC is an
unauthenticated endpoint, so any error message from authentication is not
particularly useful. This would be harmless, but if you try to bootstrap with
your `NOMAD_TOKEN` already set (perhaps because you were talking to another
cluster previously from the same shell session), you'll get an authentication
error instead of just having the token be ignored. This is a regression from the
existing behavior, so have this endpoint ignore auth errors the same way we do
for every other unauthenticated endpoint (ex `Status.Peers`)"
e1685483413e66e720d307fdd353ff248635c633,False,1,21,249,42,11.857142857142858,277,276,-1,0.6923076923076923,1.0,0.6153846153846154,33551,5489,1145,58,"provide allocrunner hooks with prebuilt taskenv and fix mutation bugs (#25373)

Some of our allocrunner hooks require a task environment for interpolating values based on the node or allocation. But several of the hooks accept an already-built environment or builder and then keep that in memory. Both of these retain a copy of all the node attributes and allocation metadata, which balloons memory usage until the allocation is GC'd.

While we'd like to look into ways to avoid keeping the allocrunner around entirely (see #25372), for now we can significantly reduce memory usage by creating the task environment on-demand when calling allocrunner methods, rather than persisting it in the allocrunner hooks.

In doing so, we uncover two other bugs:
* The WID manager, the group service hook, and the checks hook have to interpolate services for specific tasks. They mutated a taskenv builder to do so, but each time they mutate the builder, they write to the same environment map. When a group has multiple tasks, it's possible for one task to set an environment variable that would then be interpolated in the service definition for another task if that task did not have that environment variable. Only the service definition interpolation is impacted. This does not leak env vars across running tasks, as each taskrunner has its own builder.

  To fix this, we move the `UpdateTask` method off the builder and onto the taskenv as the `WithTask` method. This makes a shallow copy of the taskenv with a deep clone of the environment map used for interpolation, and then overwrites the environment from the task.

* The checks hook interpolates Nomad native service checks only on `Prerun` and not on `Update`. This could cause unexpected deregistration and registration of checks during in-place updates. To fix this, we make sure we interpolate in the `Update` method.

I also bumped into an incorrectly implemented interface in the CSI hook. I've pulled that and some better guardrails out to https://github.com/hashicorp/nomad/pull/25472.

Fixes: https://github.com/hashicorp/nomad/issues/25269
Fixes: https://hashicorp.atlassian.net/browse/NET-12310
Ref: https://github.com/hashicorp/nomad/issues/25372"
68abcb80a0c7a61cc1619e96bfee21978e2227e1,False,1,1,59,59,59.0,138,210,72,0.0,0.8870967741935484,1.0,1245,240,49,3,"cli: `fmt -check` should return early on diff (#16174)

The `nomad fmt -check` command incorrectly writes to file because we didn't
return before writing the file on a diff. Fix this bug and update the command
internals to differentiate between the write-to-file and write-to-stdout code
paths, which are activated by different combinations of options and flags.

The docstring for the `-list` and `-write` flags is also unclear and can be
easily misread to be the opposite of the actual behavior. Clarify this and fix
up the docs to match.

This changeset also refactors the tests quite a bit so as to make the test
outputs clear when something is incorrect."
38931c9a2bd6f5cba76dfd7ae86a0fefc442e3bf,False,1,1,28,28,28.0,8,23,15,0.9166666666666666,0.9166666666666666,1.0,2703,489,100,2,[cli] var put - Add extension parsing to second argument when file (#16181)
69b08bb706ebdb464118880aedf7dddb39cd0f79,False,1,1,14,14,14.0,6,12,6,0.0,0.0,0.5,1271,184,43,2,volume: Add the missing option propagation_mode (#15626)
7c56fd50733277fad1f85af4839119a0b56e3901,False,1,2,6,4,3.0,8,16,8,0.0,0.8333333333333334,1.0,40024,5775,1524,3,"CSI: fix potential state store corruptions (#16256)

The `CSIVolume` struct has references to allocations that are ""denormalized""; we
don't store them on the `CSIVolume` struct but hydrate them on read. Tests
detecting potential state store corruptions found two locations where we're not
copying the volume before denormalizing:

* When garbage collecting CSI volume claims.
* When checking if it's safe to force-deregister the volume.

There are no known user-visible problems associated with these bugs but both
have the potential of mutating volume claims outside of a FSM transaction. This
changeset also cleans up state mutations in some CSI tests so as to avoid having
working tests cover up potential future bugs."
f619b0bd7a95b66795a50ec64bd2a621537e2e1c,False,1,1,1,1,1.0,0,4,4,0.0,0.0,1.0,3028,434,78,1,"populate Nomad token for task runner update hooks (#16266)

The `TaskUpdateRequest` struct we send to task runner update hooks was not
populating the Nomad token that we get from the task runner (which we do for the
Vault token). This results in task runner hooks like the template hook
overwriting the Nomad token with the zero value for the token. This causes
in-place updates of a task to break templates (but not other uses that rely on
identity but don't currently bother to update it, like the identity hook)."
